?002727,0.847435897,0.002595953,0.029023607,0.137825904,0.025249461,0.014197372,0.019336488,0.021440823,0.196893131,0.135745488,0.201061712,0.159946832,0.057303534,0.096360426,0.660761434,0.475504323,0.021745831,0.000654983,0.384615385,0.027382646,0.004096606,0.005973098,0.019148284,0.198301858,0.028702919,0.03182147,0.02716438,0.340350877,0.439986457,9
?002728,0.466442483,0.130958182,0.023554626,0.150546678,0.010854908,0.003864983,0.006056681,0.007718696,0.23058207,0.138630182,0.235434638,0.2496677,0.130508557,0.044287507,0.568861255,0.30259366,0.009994576,0.003227024,0.313846154,0.004148886,0.002604797,0.000899084,0.004757725,0.019117798,0.00956764,0.007945427,0.008140319,0.292397661,0.434569155,8
?002729,0.128205128,0.033177314,0.049030787,0.090622372,0.005730852,0.001721206,0.003300634,0.004716981,0.191278308,0.624577598,0.19535501,0.289322109,0.178794784,0.043713174,0.421514351,0.15778098,0.009864672,0.001324065,0.21025641,0.003319109,0.001190306,0.000399516,0.001322904,0.004772738,0.00181664,0.004753353,0.003283112,0.081871345,0.164042661,7
?002730,0.398219373,0.003454309,0.011486972,0.074537426,0.008899676,0.00687194,0.009920299,0.011578045,0.119595733,0.098821396,0.122096881,0.295968099,0.220972512,0.060815554,0.274735258,0.109510086,0.013725283,0.002206775,0.299487179,0.00284495,0.001036171,0.002367487,0.007798039,0.015532372,0.002906625,0.024546574,0.009714414,0.049707602,0.090909091,7
?002731,0.004095441,0.016866699,0.010578994,0.055719092,0.013787756,0.007132182,0.010255146,0.011578045,0.19165263,0.154207533,0.195620438,0.244793974,0.086730984,0.109485014,0.284444823,0.105907781,0.024526065,0.001986097,0.351794872,0.001541015,0.001947923,0.003898026,0.009261764,0.100548524,0.005086593,0.006071659,0.016865302,0.093567251,0.135601828,10
?002732,0.426254657,0.021243358,0.016164112,0.09009672,0.011630259,0.007562484,0.010810771,0.012006861,0.158150852,0.168795846,0.16151294,0.368630926,0.133562806,0.078853885,0.264883741,0.095821326,0.01780528,0.002427452,0.158974359,0.001422475,0.001725553,0.001270337,0.005376108,0.038507398,0.00762989,0.003295587,0.019968518,0.195906433,0.28457762,8
?002733,0.654690303,0.020040857,0.015372271,0.106286796,0.013484358,0.006183973,0.009037186,0.010720412,0.214860565,0.167394709,0.219376244,0.356225078,0.098511659,0.06970709,0.284899072,0.113832853,0.015885055,0.001986097,0.506666667,0.001541015,0.003091793,0.003981282,0.011704253,0.051794335,0.019740826,0.032044776,0.016550483,0.195906433,0.28457762,7
?002734,0.875457875,0.045168015,0.014422062,0.085576114,0.007652373,0.003864983,0.006056681,0.007718696,0.168631855,0.206544136,0.17213006,0.371067789,0.141271149,0.115994129,0.075547228,0.020893372,0.025966233,0.007503034,0.501538462,0.027382646,0.001074692,0.002363225,0.007751989,0.031748722,0.004238828,0.003295587,0.019968518,0.195906433,0.28457762,8
?002735,0.547958215,0.01196657,0.024040289,0.098612279,0.005124056,0.002576656,0.004400845,0.006003431,0.141306382,0.302233578,0.144260119,0.360655738,0.128036069,0.033587884,0.387332141,0.113112392,0.007724102,0.001324065,0.29025641,0.002015173,0.000326602,0.000769077,0.00327673,0.018841523,0.002422187,0.003295587,0.019968518,0.195906433,0.28457762,11
?002737,0.883284293,0.135609143,0.051427425,0.139297729,0.042104908,0.006828137,0.009865105,0.011578045,0.652255287,0.239512075,0.665958859,0.370846256,0.166529306,0.099742613,0.063538029,0.041786744,0.02260584,0.008385744,0.612307692,0.004148886,0.007248937,0.00688174,0.016405444,0.103755889,0.026038513,0.003295587,0.019968518,0.195906433,0.28457762,3
?002739,1,0.072294085,0.014949956,0.160849453,0.04180151,0.012883278,0.017647535,0.01457976,0.368145237,0.62391824,0.375846052,0.370624723,0.279342609,0.147433579,0.250347784,0.132564841,0.033167074,0.001986097,0.371282051,0.000829777,0.011987858,0.012914562,0.056731698,0.217910688,0.081748819,0.003295587,0.019968518,0.195906433,0.28457762,11
?002740,0.788105413,0.017014851,0.06663077,0,0.012135922,0.003864983,0.006056681,0.007718696,0.276997941,0.09132119,0.282813537,0.272264067,0.098899501,0.164323243,0,0,0.037007522,0.020743683,0.504615385,0.002370792,0.001640638,0.002210406,0.008070226,0.037283734,0.007266562,0.003295587,0.019968518,0.195906433,0.28457762,5
?002741,0.211233211,0.033765293,0.013619663,0.117430614,0.011057174,0.005153311,0.007712517,0.009433962,0.1989519,0.143328113,0.203185136,0.367080195,0.148543172,0.04866946,0.220793232,0.060518732,0.011084495,0.002952665,0.253333333,0.002015173,0.001438765,0.001670605,0.005104743,0.043214144,0.007993218,0.005207597,0.009219699,0.198830409,0.335534112,7
?002742,0.956410256,0.01891305,0.027017611,0.085576114,0.014799083,0.003607318,0.005725514,0.00728988,0.349803481,0.227478777,0.357133378,0.295968099,0.082852572,0.18755185,0.021491639,0.002881844,0.042288139,0.013734966,0.756923077,0.002015173,0.002139907,0.004028911,0.011707337,0.071022308,0.011989827,0.003295587,0.019968518,0.195906433,0.28457762,5
?002743,0.371458753,0.011190624,0.03921196,0.085576114,0.008090615,0.005240917,0.007826586,0.009433962,0.103687067,0.077721915,0.105905773,0.369517058,0.157463519,0.128267852,0.067115237,0.018731988,0.028947381,0.008158446,0.326153846,0.027382646,0.007110582,0.009022082,0.00878112,0.102564662,0.004723265,0.003295587,0.019968518,0.195906433,0.28457762,9
?002745,0.889446303,0.008107209,0.013049538,0.045416316,0.029530744,0.008889461,0.012514443,0.009862779,0.370952648,0.217588395,0.37876576,0.360434205,0.221214912,0.205909255,0.133889788,0.037463977,0.046469428,0.00388613,0.185641026,0.001659554,0.005378256,0.015747556,0.028351459,0.22374882,0.052924791,0.003295587,0.019968518,0.195906433,0.28457762,5
?002746,0.788105413,0.009190571,0.025539508,0.132989907,0.005798274,0.007691317,0.010976355,0.012435678,0.067377878,0.2686887,0.068745853,0.370624723,0.497115431,0.047265534,0.252391903,0.064121037,0.010604439,0.002429659,0.524102564,0.001541015,0.001293652,0.004172987,0.014063072,0.096965335,0.005086593,0.048474269,0.017000225,0.087719298,0.096157102,10
?002747,0.414153846,0.010536903,0.034999367,0.158536585,0.005730852,0.005153311,0.007712517,0.009433962,0.095826315,0.394214127,0.097810219,0.364200266,0.233286469,0.047265534,0.388524544,0.103746398,0.010666846,0.001341719,0.141538462,0.000948317,0.000511693,0.000793674,0.003113706,0.020457789,0.002664406,0.005731909,0.005082078,0.061403509,0.163365499,19
?002748,0.778591778,0.060960453,0.030955699,0.120164003,0.013619202,0.005153311,0.007712517,0.009433962,0.256410256,0.218495014,0.261844725,0.370624723,0.162650894,0.092829338,0.033415666,0.00648415,0.020949647,0.011810659,0.431794872,0.002015173,0.002449989,0.002206176,0.008320005,0.058555248,0.009688749,0.015143106,0.012862604,0.245614035,0.267309971,6
?002749,0.986161986,0.060449329,0.022900038,0.085576114,0.011630259,0.002254574,0.002745009,0.005574614,0.472393786,0.530206874,0.482282681,0.226849801,0.16449314,0.110229521,0.137608949,0.033861671,0.024876506,0.045486042,0.540512821,0.001659554,0.001611323,0.001030878,0.00604938,0.032584258,0.014775342,0.000137871,0.01358219,0.581871345,0.582021331,5
?002752,0.811649256,0.015728809,0.035421682,0.342514718,0.010585221,0.012883278,0.017647535,0.01457976,0.075987273,0.170114564,0.077637691,0.370624723,0.208900955,0.076003489,0.193765437,0.047550432,0.017152403,0.002665784,0.107692308,0.001422475,0.002682351,0.006814527,0.01755011,0.104558989,0.013079811,0.005600526,0.023386553,0.070175439,0.208058236,10
?002755,0.360030731,0.027237343,0.03921196,0.140874685,0.005494876,0.00395259,0.00617075,0.007718696,0.108740408,0.251380532,0.111081619,0.31590607,0.092306201,0.031248006,0.407744939,0.100144092,0.007052595,0.001178418,0.285128205,0.027382646,0.00052247,0.001303802,0.004418724,0.026284736,0.004359937,0.000414742,0.00912975,0.195906433,0.199255121,17
?002756,1,0.021616824,0.031061278,0.15979815,0.033643474,0.010306622,0.014335862,0.016295026,0.375444507,0.313772356,0.38341075,0.260079752,0.272070587,0.065793112,0.455923686,0.11167147,0.014848134,0.000988635,1,0.027382646,0.00818968,0.005792078,0.03258105,0.224707954,0.031730653,0.00738212,0.058196537,0.494152047,0.283223294,13
?002757,0.754202279,0.008345899,0.668852147,0.135302775,0.010821197,0.004467921,0.006833084,0.008147513,0.210743028,0.293991593,0.215129396,0.371067789,0.316817763,0.032907192,0.384379525,0.095821326,0.037343562,0.059362242,0.268717949,0.027382646,0.002283806,0.001445027,0.004698723,0.030324842,0.007387671,0.010947239,0.007375759,0.204678363,0.28457762,14
?002758,0.44059829,0.004740866,0.048386756,0.12783852,0.007450108,0.001030662,0.002413841,0.003859348,0.306195022,0.578587324,0.312674187,0.371067789,0.224075241,0.018570122,0.457740681,0.11167147,0.037343562,0.059362242,0.516923077,0.027382646,0.000988225,0.001850058,0.00329955,0.06392416,0.005328812,0.016643693,0.005082078,0.298245614,0.29964449,14
?002760,0.869811966,0.010131954,0.032887791,0.111438183,0.004955502,0.003091987,0.005063179,0.006432247,0.124087591,0.268276601,0.126741871,0.370846256,0.275221797,0.037416775,0.266984641,0.062680115,0.008444186,0.002317114,0.448205128,0.00011854,0.000971198,0.002394341,0.00567502,0.029155426,0.004238828,0.02134621,0.007555655,0.143274854,0.167259184,11
?002761,0.468337218,0.051178303,0.03697369,0.16558032,0.006236516,0.005153311,0.007712517,0.009433962,0.104810032,0.265804006,0.106967485,0.36597253,0.290541523,0.012486439,0.235755046,0.056195965,0.002817929,0.002674611,0.301538462,0.000355619,0.001139479,0.001608374,0.005986062,0.037539316,0.005207703,0.016382919,0.008320216,0.125730994,0.197562214,12
?002765,0.618589743,0.042848865,0.040858989,0.172834315,0.012068501,0.010821953,0.014998197,0.016723842,0.112109302,0.148190884,0.114399469,0.371067789,0.081495128,0.025355768,0.20177157,0.046829971,0.005722268,0.003217478,0.212307692,0.027382646,0.004293109,0.003129952,0.009799354,0.043611778,0.009930968,0.049052205,0.005217,0.131578947,0.28457762,10
?002766,0.794871795,0.012099084,0.04269606,0.16568545,0.01055151,0.009224427,0.01294496,0.01457976,0.109489051,0.223687464,0.111745189,0.367523261,0.33877927,0.031099104,0.517247253,0.126801153,0.00701842,0.000706168,0.273846154,0.027382646,0.001830472,0.00289325,0.009626668,0.04305755,0.00762989,0.030682779,0.010568923,0.195906433,0.197223633,11
?002767,0.824205972,0.039093211,0.054742599,0.091778806,0.010753776,0.003864983,0.006056681,0.007718696,0.246865057,0.341383005,0.252023889,0.358883474,0.397488728,0.037991108,0.205291997,0.048270893,0.008573801,0.003107139,0.234871795,0.00011854,0.001379836,0.000701331,0.003568037,0.017104457,0.007872109,0.008451053,0.005396897,0.239766082,0.409514136,9
?002773,0.805555555,0.027196601,0.033595169,0.267872161,0.019417476,0.009172894,0.012878727,0.010720412,0.223469961,0.496002637,0.228135368,0.371067789,0.289862801,0.013039501,0.028560884,0.196685879,0.289997072,0.010632241,0.243076923,0.027382646,0.003615015,0.005559732,0.030695064,0.051794335,0.019740826,0.027619266,0.037688329,0.195906433,0.28457762,7
?002776,0.976884227,0.049507477,0.020081085,0.085576114,0.018945523,0.004179335,0.006461441,0.007718696,0.404454426,0.211819006,0.413005972,0.371067789,0.357541087,0.092403905,0.381767595,0.097262248,0.020853636,0.001341719,0.363076923,0.027382646,0.003494174,0.001158503,0.004595111,0.009046616,0.003633281,0.015883612,0.005306949,0.096491228,0.127475876,5
?300358,0.505982906,0.075516392,0.043234512,0.085576114,0.008427724,0.002125741,0.001806701,0.002144082,0.717200075,0.202093464,0.738686131,0.559813912,0.184418481,0.262385399,0.245975641,0.233429395,0.059213666,0.49740704,0.433846154,0.095305832,0.000946453,0.001212744,0.002185926,0.022575154,0.008235437,0.014913694,0.002248707,0.289473684,0.616895209,1
?300359,0.326712411,0.050783231,0.058596225,0,0.004045307,0.001623293,0.001376184,0.004716981,0.535841288,0.184785296,0.555938952,1,0.293886653,0.321116334,0.56908838,0.331412104,0.072469012,0.350435838,0.174358974,0.118776671,0.000126095,0.0001505,0.001639085,0.004753164,0.002906625,0.008233313,0.002743423,0.105263158,0.226510919,1
?300360,0.93093806,0.013671142,0.050635584,0,0.007011866,0.002545736,0.002167306,0.005574614,1,0.117448282,0.83583278,0.596809925,0.161632811,0.442449639,0.180677398,0.136167147,0.099851352,0.255605274,0.463589744,1,0.000679887,0.00192874,0.006330407,0.019310184,0.00944653,0.004105891,0.014076906,0.298245614,0.330286101,1
?300362,0.309380605,0.013671142,0.080070949,0.085576114,0.016484628,0.004045349,0.005129413,0.00728988,0.193149916,0.435176791,0.199071002,0.778688525,0.241431134,0.226266193,0.3205292,0.191642651,0.051064709,0.273083584,0.254358974,0.257349455,0.002453358,0.003503617,0.004251999,0.013876399,0.00193775,0.019133696,0.004677311,0.045730994,0.095987811,1
?300364,0.713494643,0.071833756,0.016238017,0.040054668,0.00562972,0.005153311,0.007712517,0.009433962,0.096013476,0.652847606,0.098075647,0.368630926,0.127454307,0.076450193,0.244470942,0.068443804,0.017325224,0.00264813,0.135384615,0.000948317,0.00063675,0.000654329,0.003031885,0.009288217,0.000968875,0.003295587,0.019968518,0.195906433,0.28457762,14
?300365,0.35042735,0.009201888,0.017557752,0.085576114,0.007820928,0.000535944,0,0.002144082,0.777278682,0.268523861,0.800530856,0.795968099,0.224317642,0.399906405,0.384038838,0.233429395,0.090250824,0.219061706,0.302564103,0.093172119,0.000832049,0.000210349,0.001495179,0.003242599,0.001332203,0.003379414,0.004317517,0.073099415,0.123243609,1
?300366,0.743589744,0.008885008,0.036952574,0.085576114,0.003505933,0.001105385,0.000930948,0.001286449,0.307505147,0.480837386,0.314001327,0.461896323,0.224317642,0.193699347,0.436390995,0.219740634,0.043712277,0.224692386,0.326153846,0.027382646,2.65E-05,0.000255158,0.001610304,0.006382293,0.00193775,0.001628758,0.00391275,0.087719298,0.158557643,3
?300368,0.429435063,0,0,0,0.006472492,0.001412007,0.002332889,0.004288165,0.319857758,0.339569768,0.329661579,0.334514843,0.071556698,0.237774138,0.09249638,0.236311239,0.053659204,0.31933171,0.401025641,0.116761498,0.00070689,0.000515548,0.003232325,0.004287299,0.002058859,0.006435622,0.006791095,0.087719298,0.118164889,4
?300370,0.576210826,0.004228319,0.047816631,0.085576114,0.005022923,0.000888946,0.000588742,0.003001715,0.633164889,0.093793786,0.652422031,0.737926451,0.196490037,0.411669609,0.48658547,0.299711816,0.092902984,0.331698314,0.298461538,0.102536747,0.000307292,0.000888117,0.001630862,0.014491586,0.005207703,0.00021733,0.004947155,0.28248538,0.394421872,1
?300371,0.491452991,0.015811116,0.05254656,0,0.007079288,0.000515331,0.000426838,0.003001715,0.715141306,0.174647655,0.736695421,0.728400532,0.163378097,0.493607879,0.135167362,0.250720461,0.111398286,0.366471735,0.226666667,0.040066382,0.000711416,0.000262365,0.000855827,0.006603202,0.00375439,0.001669395,0.003283112,0.213450292,0.2921957,1
?300373,0.637983486,0.049285249,0.031008489,0.085576114,0.008124326,0.002731255,0.00384154,0.006003431,0.333520494,0.106239182,0.343596549,0.449712007,0.092500121,0.258237434,0.184197825,0.247838617,0.058278154,0.184225163,0.325128205,0.136083452,0.00088878,0.000934806,0.004535699,0.013493864,0.005328812,0.017254807,0.006161457,0.169590643,0.245302184,3
?300374,0.2008547,0.048386048,0.065648887,0.085576114,0.009236785,0.003694924,0.005839583,0.00728988,0.215796369,0.128574961,0.220305242,0.370181657,0.085955301,0.105996469,0.039576413,0.007925072,0.023921194,0.010855125,0.393846154,0.001303936,0.0010973,0.002015129,0.005948852,0.011438018,0.001332203,0.020869512,0.008275242,0.032163743,0.058743863,6
?300375,0.745726496,0.016335346,0.040436674,0.085576114,0.007214132,0.00314352,0.001876614,0.004716981,0.33501778,0.112503091,0.342136695,0.397430217,0.094681728,0.36629725,0.327712006,0.2370317,0.082664059,0.569598257,0.499487179,0.027382646,0.000746575,0.001735718,0.008657566,0.026525218,0.006782124,0.017680124,0.013132449,0.198830409,0.184865414,1
?300376,0.686082094,0.011629188,0.055312724,0,0.006067961,0.003192476,0.004367728,0.006432247,0.312932809,0.186104014,0.319575315,0.183429331,0.092500121,0.30803429,0.582034466,0.298991354,0.069515859,0.110716043,0.715897436,0.027382646,0.000504994,0.003347884,0.011375326,0.028025717,0.00762989,0.009795176,0.021497639,0.222222222,0.163895378,11
?300377,0.205128205,0.008885008,0.022519954,0,0.006506203,0.000992012,0.000327488,0,0.372449934,0.545289706,0.380358328,0.595259194,0.224317642,0.479100636,0.451068904,0.245677233,0.10812123,0.21482732,0.195897436,0.027382646,0.000585825,8.13E-05,0.000913389,0.003493148,0.000363328,0.002045494,0.003283112,0.011695906,0.050110039,2
?300378,0.418803419,0.008908577,0.02199206,0.085576114,0.017428533,0.005153311,0.004400845,0.004288165,0.357289912,0.245858403,0.36483079,0.46832078,0.224850924,0.515177299,0.498026857,0.342939481,0.116266206,0.243873135,0.501538462,0.027382646,0.002629008,0.002239579,0.009483996,0.027974265,0.005207703,0.043349432,0.010613897,0.125730994,0.135771119,2
?300379,0.384615384,0.008247131,0.029625406,0.085576114,0.00377562,0.000736923,0.001563845,0.003430532,0.380310687,0.494106981,0.388321168,0.532565352,0.225529646,0.185807577,1,0.461095101,0.041934191,0.129144317,0.191794872,0.035087719,7.30E-05,0.000274272,0.001065518,0.004033954,0.001453312,0.006940495,0.002698448,0.070175439,0.144912815,5
?300380,0.307692307,0.00841586,0.040943452,0,0.005730852,0.001850039,0.001571205,0.004716981,0.406513195,0.295145471,0.415129396,0.749446167,0.224850924,0.363000149,0.595122505,0.270893372,0.081921017,0.421098119,0.161025641,0.020033191,0.000439912,0.000203769,0.001486956,0.004755401,0.001574422,0.009875582,0.002113785,0.052631579,0.135771119,2
?300381,0.414400414,0.009107236,0.023818573,0.085576114,0.005596009,0.000373615,0.00030541,0.003001715,0.49036122,0.355394379,0.500862641,0.389898095,0.199883648,0.332964625,0.554779547,0.229106628,0.075142315,0.303104507,0.544615385,0.056424846,0.000419629,0.000492047,0.003119257,0.009029278,0.003148843,0.00029534,0.008095345,0.187134503,0.183341798,1
?300382,0.864387465,0.002136682,0.028580177,0.085576114,0.007787217,0.000852873,0.000717529,0.003430532,0.626427101,0.213879502,0.639681486,0.355782012,0.071605178,0.314288145,0.536609602,0.288904899,0.070927637,0.283138664,0.434871795,0.030820294,0.000827433,0.000992148,0.003094587,0.00870211,0.00569214,0.000447921,0.007915449,0.292397661,0.341967158,1
?300383,0.671905156,0.007959057,0.03921196,0,0.010484088,0.000940479,0.000791122,0.003430532,0.685382744,0.225171021,0.699933643,0.699158175,0.221699714,0.291782774,0.264457883,0.377521614,0.242951577,0.770764195,0.445128205,0.043148412,0.001330006,0.00063932,0.00316654,0.007835255,0.003633281,0.01231171,0.005486845,0.184210526,0.207042492,2
?300384,0.957264957,0.009234811,0.03921196,0,0.012540453,0.000860603,0.002196743,0.003430532,0.542391915,0.361823127,0.553815528,0.326539654,0.128084549,0.095764821,0.293075547,0.161383285,0.02161029,0.002796072,0.471794872,0.003793267,0.002029312,0.00160474,0.002669038,0.019286695,0.00944653,0.000201929,0.007240837,0.564444444,0.643643135,7
?300385,0.855911681,0.0060516,0.035337219,0.166000841,0.008697411,0.002576656,0.004400845,0.006003431,0.244244806,0.211819006,0.249369608,0.353123615,0.109128812,0.061389887,0.813019902,0.438760807,0.01386882,0.001591093,0.425641026,0.014817449,0.000999451,0.001572778,0.004669325,0.023170767,0.006539906,0.022960788,0.005396897,0.253157895,0.299136618,8
?300386,0.454242234,0.002995964,0.01577347,0.187867956,0.020833333,0.003545478,0.004404524,0.006861063,0.588620625,0.140278579,0.601061712,0.229065131,0.215591215,0.079789836,0.575107174,0.39481268,0.037343562,0.059362242,0.326153846,0.027382646,0.007110582,0.001477834,0.007983266,0.047254249,0.024122563,1.29E-06,0.012802339,0.763157895,0.837988827,12
?300387,0.82010582,0.078372435,0.010663457,0.082317073,0.007719795,0.001352744,0.002078994,0.001715266,0.35186225,0.156432869,0.359256802,0.371732388,0.093421244,0.115058178,0.654032876,0.353746398,0.02596661,0.014368507,0.457435897,0.005571361,0.000466077,0.000585425,0.003600312,0.016857822,0.007024343,0.012472909,0.006161457,0.34502924,0.389029964,9
?300388,0.284267173,0.024700239,0.007781156,0.085576114,0.007753506,0.003107447,0.005081578,0.006432247,0.195770167,0.130470617,0.199867286,0.272928666,0.170844039,0.065452766,0.597734435,0.280979827,0.014772087,0.000590417,0.578461538,0.002726411,0.001886092,0.006209361,0.007960652,0.035644538,0.006903234,0.010543701,0.013852035,0.233918129,0.208227527,8
?300389,0.977889261,0.014724668,0.03921196,0.085576114,0.008798544,0.002489049,0.002899553,0.002144082,0.313494292,0.34946015,0.320106171,0.153522375,0.166917147,0.118163834,0.47923232,0.28314121,0.026665059,0.027521383,0.4,0.002370792,0.00101391,0.001553664,0.004710441,0.040764018,0.013564249,0.006193302,0.008994828,0.50877193,0.66006433,9
?300390,0.491452991,0.113089398,0,0.107758621,0.003369741,0.002447823,0.00293635,0.005574614,0.127082164,0.065111679,0.129794293,0.267168808,0.166383866,0.027738189,0.868750532,0.365994236,0.006260395,0.033165842,0.161025641,0.002133713,0,0.000372976,0.001637029,0.019294525,0.004238828,0.00241508,0.00391275,0.152046784,0.340951414,9
?300391,0.796581197,0.007160682,0.021802019,0.085576114,0.004685814,0.001718629,0.003296954,0.001715266,0.152723189,0.108876617,0.155938952,0.316127603,0.131041838,0.14205186,0.485364676,0.246397695,0.0320587,0.001044854,0.24,0.003556188,0.000246865,0.001241885,0.001620583,0.014233767,0.003996609,0.0089555,0.002923319,0.184210526,0.310309802,8
