?300413,0.235294118,283.2857143,3544,1070,5.64,7000,6300,21,2.1,9.06,25.9,13.05,22.89,30.17,0.7856,99.22,148,0.79,0.17,2.68,0.14,147055.76,13.2449,9.1821,20.3476,1.1,17799.05,3.69,0.74,12.62,12
?300414,0.845679012,361.1666667,1421,1135,2.79,2107,1896,8,0.8,14.74,31.92,21.23,13.24,71.75,0.2996,207.01,211,0.2996,0.0917,5.03,0.04,27928.58,4.6769,3.1781,4.5653,0.98,3665.06,1.94,1.54,35.89,18
?300415,0.6,119.5555556,1522,814,3.61,3000,2700,12,1.2,13.32,14.77,19.18,22.69,42.21,1.0835,46.6,52,1.08,0.43,3.96,0.07,36060,12.4968,3.6872,8.6701,0.51,1761.46,2.11,0.57,15.41,8
?300416,0.1,264.5,1313,814,1.43,1570,1413,6,0.6,11.48,27.15,16.53,22.96,49.16,0.4545,89.25,95,0.45,0.21,4.8,0.08,20956,3.9184,2.5909,1.7144,0.22,7573.43,1.17,0.45,9.02,11
?300417,0.95,263.7777778,1499,814,1.64,1020,918,4,0.4,16.08,72.63,23.16,22.65,49.71,0.7064,71.58,79,0.71,0.26,5.62,0.09,14951.54,2.0418,1.7786,0.9895,0.19,2842.15,1.09,0.74,16.81,10
?300418,0.549295775,990.2857143,879,1069,13.3,7000,6300,28,2.8,20.3,27.55,29.23,22.99,120.89,0.7703,88.05,135,0.77,0.21,4.74,0.1,134849,15.0753,9.6412,14.422,2.52,16337.67,5.2,0.74,25.74,12
?300419,0.949579832,171.5,1154,814,2.67,1030,927,4,0.4,28.81,40.72,41.49,22.94,72.48,0.5602,69.1,76,0.56,0.28,4.79,0.15,26684.77,2.9849,2.2329,1.9892,0.35,777.24,1.76,1.15,16.9,11
?300420,0.432,91.125,826,814,1.31,2000,1800,8,0.8,8.27,61.3,11.91,22.59,51.3,0.6833,55.51,60,0.6833,0.3401,4,0.12,28120.22,3.2937,2.506,1.8986,0.31,8683.61,0.92,0.74,13.2,9
?300421,0.856,91.125,3714,814,2.29,2800,2520,11,1.1,9.13,28.88,13.15,22.83,51.3,0.889,44.14,50,0.889,0.4274,3.67,0.06,30015.35,6.4363,3.2168,4.7099,0.54,12098.81,0.96,0.74,15.54,6
?300422,0.321428571,132.25,3714,814,1.25,1550,1395,6,0.6,10,31.03,14.4,22.97,55.97,0.579,112.97,119,0.579,0.165,4.4,0.06,31799.58,5.9567,2.0447,2.8031,0.31,2984.09,1.15,0.74,16.35,15
?300423,0.388888889,199.375,957,814,1.9,2200,1980,8.5,0.85,10.3,34.36,14.83,22.89,31.47,0.9039,57.2,67,0.9039,0.3523,3.26,0.07,19023,4.7438,2.1484,3.0405,0.43,1049.18,1.25,0.74,22.14,6
?300424,0.151515152,1128.666667,2032,1031,3.35,3327,2994,13,1.3,11.68,50.33,16.82,22.9,65.09,0.4303,134.38,138,0.4303,0.1398,3.85,2.32,33523.1,8.5426,4.5006,5.0911,0.81,37.18,3.19,0.74,19.39,25
?300425,0.214285714,144,3714,817,2.44,1800,1620,7,0.7,15.21,30.2,21.9,20.28,41.67,0.3782,120.04,132,0.3782,0.1556,7.2,0.16,24420.8,6.1246,4.1699,2.3513,0.54,1705.67,4.68,0.74,16.81,10
?300426,0.338028169,688.625,946,814,4.18,2000,1800,8,0.8,22.83,64.98,32.88,22.96,63.53,0.5147,86.93,102,0.5147,0.2206,5.77,0.05,80925.81,9.1081,3.4728,4.0779,0.86,3115.46,2.34,0.74,28.27,10
?300427,0.62345679,199.375,699,814,1.87,2217,1995,8.5,0.85,10.46,63.28,15.06,18.34,31.52,0.9551,58.47,62,0.9551,0.3206,4.85,0.07,18687.53,4.2405,3.2231,2.676,0.56,3492.51,1.97,0.85,18.82,6
?300428,0.962962963,1634,874,814,2.68,2020,1818,8,0.8,14.71,45.87,21.18,22.98,40.45,0.6603,55.59,61,0.6603,0.3359,4.88,0.1,30691.73,4.9464,2.959,6.9597,0.58,4517.48,1.64,0.74,21.98,6
?300429,0.959183673,797.3333333,941,814,2.74,2000,1800,8,0.8,15.89,104,22.88,18.67,41.49,0.7446,71.19,75,0.7446,0.2702,4.1,0.05,27393,3.6937,2.6294,2.7593,0.68,4399.47,1.47,0.74,16.81,10
?300430,0.88,162.25,1299,814,2.47,1520,1370,6,0.6,18.91,40.93,27.23,22.89,54.42,0.5315,69.53,75,0.5315,0.273,6.83,0.06,24653.2,7.2889,3.1162,3.1949,0.52,8570.64,1.63,1.14,18.24,8
?300431,0.193548387,188.5555556,2373,992,1.67,3000,2700,12,1.2,7.14,62.05,10.28,22.97,152.25,0.3432,209.61,218,0.3432,0.0907,3.19,0.03,60150,4.5333,2.8916,3.8621,0.42,4643.98,1.39,0.74,15.78,29
?300432,0.7,406.75,1017,814,3.77,3000,2700,12,1.2,13.97,18.98,20.12,12.86,20.93,0.5704,65.77,77,0.5704,0.2976,4.43,0.07,37698,7.6939,4.0051,6.9957,1.37,1550.84,2.57,0.74,41.08,8
?300434,0.525,127.6666667,2591,814,1.48,1700,1530,6.5,0.65,10.57,59.42,15.22,22.98,53.28,0.4359,147.87,149,0.4359,0.1263,4.34,0.08,15954.58,2.8726,2.2159,1.7283,0.32,1096.57,1.43,0.63,15.49,24
?300436,0.787878788,210,1232,847,2.59,1750,1260,7,0.7,21.47,56.6,30.92,18.67,52.14,0.3036,178.52,193,0.3036,0.296,2.8,0.07,25883.3,2.2411,1.5687,2.5447,0.84,42.8,0.8,1.5,59.07,22
?300437,0.816326531,757,1832,814,1.52,1670,1503,6,0.6,10.53,27.59,15.16,19.3,48.91,0.4973,152.3,155,0.4973,0.1237,4.13,0.06,17500,3.0665,2.3468,4.2455,0.37,2912.74,1.33,0.74,16.81,25
?300438,0.964285714,1866.777778,1154,835,2.78,2100,1890,8,0.8,14.87,112.3,21.41,22.99,40.38,0.4541,184.38,186,0.4541,0.1016,7.35,0.05,38908,8.0808,4.6461,7.0054,0.6,16497.44,2.2,0.96,13.91,9
?300439,0.545454545,210,711,814,7.12,2834,2551,10,1,27.51,27.78,39.61,22.98,52.14,0.5961,121.76,128,0.5961,0.1444,4.87,0.06,83600,6.2125,4.1513,5.9785,1.37,2.35,2.95,0.74,38.79,10
?300440,0.840336134,185.3333333,830,814,5.58,2800,2520,11,1.1,21.7,59.4,31.25,22.97,127.72,0.6057,103.77,102,0.6057,0.2006,6.24,0.07,56452,7.831,5.2453,3.631,1.09,12219.16,2.82,0.74,22.47,9
?300441,0.2,155.1111111,811,557,1.73,2112,1901,8,0.8,9.81,26.63,14.13,22.81,64.8,0.6846,76.04,79,0.6846,0.2465,4.07,0.05,23496.3,4.8325,2.5818,2.4696,0.4,1168.56,1.64,0.74,17.09,9
?300442,0.425,127.6666667,6186,814,4.21,2500,2250,10,1,19.17,39.29,27.6,22.55,53.28,0.6197,143.11,146,0.6197,0.1323,6.24,0.08,42121.84,7.4375,4.6764,4.2249,0.59,12460.07,2.53,0.79,13.57,7
?300443,1,153.1111111,2668,814,3.34,1407,1013,5.5,0.55,31.94,64.36,45.99,19.66,51.58,0.5403,119.17,122,0.5403,0.4868,9.35,0.09,33399,6.2246,4.2083,4.5483,0.91,10982.97,2.39,2.03,24.39,10
?300444,0.438271605,350,961,552,3.7,3449,3104,13,1.3,12.13,18.93,17.47,22.89,39.44,0.7695,80.15,81,0.7695,0.9123,3.83,0.07,48462.39,7.039,3.9595,5.4492,0.74,4606.13,2.19,0.72,20.21,8
?300445,0.65,380.0909091,1511,814,1.59,1020,918,4,0.4,18.12,43.55,26.09,22.98,71.31,0.5176,103.61,107,0.5179,0.1809,5.72,2.32,19538.97,2.4587,1.7493,1.4088,0.35,3.41,1.27,1.14,21.77,23
?300446,1,1035.111111,3714,814,1.12,1540,1386,6,0.6,8.85,79.1,12.74,7.11,48.91,0.4573,113.3,115,0.4573,0.1673,5.29,0.05,11153.01,3.2856,2.4323,2.1054,0.77,55.49,1.74,0.74,36.32,29
?300447,0.962962963,353.5555556,3132,814,2.1,2025,1823,8,0.8,12.91,72.55,18.59,22.3,39.01,0.4324,138.69,134,0.4324,0.1419,4.53,0.09,21025.71,3.3423,2.7546,2.0518,0.49,972.92,1.84,0.81,16.81,22
?300448,0.025210084,183.1,1197,814,2.84,2000,1800,8,0.8,15.79,71.91,22.74,22.88,127.72,0.4626,144.18,158,0.4626,0.1312,4.05,0.04,28407.5,3.7332,2.4309,3.8627,0.57,2599.35,1.39,0.95,26.22,24
?300449,0.048780488,50.3,3714,2498,2.77,1770,1593,7,0.7,17.76,43.78,25.57,22.98,65.58,0.1956,176.08,183,0.1956,0.1064,6.04,0.1,27677.11,6.8715,3.2029,5.6289,0.57,6808.03,1.86,1.07,19.43,25
?300450,0.992,143.5454545,3714,410,3.29,1700,1530,6.5,0.65,21.21,37.81,30.54,22.98,59.17,0.4745,178.86,183,0.4745,0.1049,5.63,2.32,36716.83,8.8004,2.9195,0.8538,0.25,11087.63,1.15,0.48,8.26,16
?300451,0.18487395,174,870,1548,2.01,1700,1530,6.5,0.65,14.02,125.93,20.19,22.98,140.58,0.2018,350.25,349,0.947,2.75,6.75,2.32,20611.95,4.71,3.4702,0.6938,0.02,5741.44,2.13,0.74,0.64,26
?300452,0.897058824,231.375,3714,814,1.49,1160,1044,4.5,0.45,14.96,90.5,21.54,22.99,58.64,0.2958,240.29,238,0.947,2.75,5.09,2.32,15795.5,2.6639,1.772,2.3939,0.35,2221.69,1.06,0.74,21.56,17
?300453,0.657142857,1835.875,2363,814,2.3,1986,1787,7.5,0.75,12.87,26.51,18.53,22.98,58.48,0.4127,181.68,183,0.4127,0.1015,4.21,2.32,30042.9,3.8137,2.5027,3.222,0.5,3194.01,1.41,0.74,21.37,17
?300455,0.781512605,176.5,1814,960,2.02,3500,3150,14,1.4,6.88,39.05,9.91,18.11,71.92,0.3459,178,177,0.947,2.75,4.79,2.32,122696.62,4.721,2.938,2.2763,0.5495,0.5085,1.2248,0.52,20.56,22
?300456,0.181818182,1197.428571,14592,872,2.66,2100,1890,8,0.8,14.01,78.3,20.17,22.98,71.92,0.3864,224.27,235,0.947,2.75,4.79,2.32,41850.69,3.1791,2.1909,1.6716,0.55,1648.58,1.35,0.88,0,18
?300457,0.941666667,121.4285714,3714,814,2.04,1950,1755,7.5,0.75,12.41,70.88,17.87,20.34,58.48,0.3304,232.41,233,0.947,2.75,4.32,2.32,20425.6,5.3328,2.5273,2.2501,0.51,4253.39,1.36,0.74,22.21,17
?300458,0.898305085,1132.375,1139,814,4.3,4000,3600,16,1.6,12.73,72.7,18.33,19.89,72.58,0.4332,199.9,201,0.947,2.75,4.79,2.32,42944.37,11.5102,9.7285,16.501,4.19,1476.89,7.78,3.49,52.15,21
?300459,0.605442177,680.5,3714,762,1.76,2650,2385,10.5,1.05,7.84,29.8,11.29,22.97,53.66,0.3281,172.47,174,0.3281,0.1089,5.18,2.32,26358,6.5754,4.1195,4.769,0.36,17225.45,1.45,0.74,9.19,17
?300460,0.254237288,1132.375,1274,1133,2.47,4208,3787,15.5,1.55,6.43,22.89,9.26,22.96,71.92,0.3389,205.62,206,0.3389,0.0871,2.88,2.32,29661.26,6.6205,3.7183,0.9579,0.09,5227.81,1.74,0.74,2.44,17
?300462,0.609756098,65,3017,1005,2.23,1722,1550,5,0.5,14.25,42.24,20.52,22.97,72.91,0.3549,193.42,194,0.947,2.75,4.82,2.32,22303.64,3.9967,2.4895,1.8154,0.52,6108.41,1.18,1,21.95,15
?300463,0.96969697,206.5,1596,980,9.97,4650,3375,18.5,1.85,27.96,83.77,40.26,22.99,58.36,0.3221,173.42,181,0.3221,0.3685,5.33,2.32,99732,12.362,7.959,2.082,0.49,1060.17,5.96,0.33,6.01,13
?300464,0.704,155.8888889,30415,1053,1.77,2067,1860,8,0.8,10.2,44.59,14.69,22.67,63.82,0.2816,120,120,0.2816,0.1531,4.17,0.03,18858.2,5.1586,2.5874,3.9159,0.4,7130.8,1.08,0.65,15.87,11
?300465,0.193277311,162.7777778,1867,1487,3.36,3334,3001,12,1.2,11.26,68.36,16.21,22.93,143.54,0.295,284.14,285,0.295,0.0623,3.55,0.02,39370.08,6.7919,3.5542,9.9593,0.66,4004.44,1.96,0.66,19.49,20
?300466,0.50617284,428.5,3582,1126,1.74,2000,1800,8,0.8,10.25,35.38,14.76,22.99,85.18,0.3097,160.48,161,0.3097,0.1157,4.39,2.32,122696.62,4.1118,2.6738,0.4363,0.04,7053.47,1.23,0.07,1.53,15
?300467,0.8,275.6666667,2464,1548,2.94,1000,900,4,0.4,33.75,55.2,48.6,22.99,213.83,0.1967,336.27,337,0.1967,2.75,3.57,0.01,31554.55,1.6657,1.1867,0.4273,0.15,3887.5,0.24,0.56,16.81,22
?300468,0.789915966,156.5555556,2432,1061,4.27,2500,2250,10,1,18.76,50.3,27.01,22.98,143.05,0.2716,254.77,266,0.2716,0.0732,4.39,0.02,43991.86,3.7208,3.2921,3.3799,0.84,6669.74,1.58,1.12,27.85,16
?300469,0.016806723,183.8888889,1785,1043,1.44,1670,1503,6,0.6,10.14,108.01,14.6,22.98,158.28,0.2555,286.14,289,0.2555,0.0621,3.18,0.02,37037,4.3324,1.4568,0.2411,0.21,1.03,0.77,0.74,13.6,15
?300470,0.984,156.5454545,1888,814,4.1,1334,1201,5,0.5,34.6,84.5,49.82,21.84,86.43,0.3336,98.12,99,0.3336,0.1871,8.48,2.32,41000,4.8323,3.5572,0.8343,0.16,2663.24,2.56,0.74,4.75,9
?300471,0.575,93.22222222,1951,814,7.17,1780,1332,7,0.7,54.01,45.05,77.77,21.85,97.11,0.5263,90.61,100,0.5263,0.9922,10.26,0.04,71728,14.5246,5.7116,1.5795,0.27,7777.37,3.92,0.74,16.81,7
?300472,0.341666667,93.22222222,1341,814,1.63,1667,1500,6.5,0.65,11.39,31.53,16.4,22.99,97.11,0.3514,166.97,167,0.3514,0.1119,3.74,0.03,26341.89,3.173,1.9318,0.4342,0.06,3828.98,0.95,0.74,3.29,11
?300473,0.8875,610.7,1584,814,6.27,2500,2250,10,1,28.76,60.09,41.41,22.99,87.29,0.5936,104.87,107,0.5936,0.1773,9.69,0.01,76482.71,10.8252,7.4115,6.7448,1.33,34448.37,2.66,0.74,19.53,9
?300475,0.645833333,472.2222222,1257,1372,4.05,5000,4500,20,2,8.8,23.27,12.67,13.33,40.77,0.2734,115,115,0.2734,0.1634,3.9,0.03,40470.3,8.3074,5.8069,1.0175,0.29,7929.59,3.22,0.74,4.92,11
?300476,0.93220339,1340.222222,1335,850,5.33,3667,3300,14,1.4,15.73,25.06,22.65,22.97,76.81,0.461,121.92,145,0.461,0.1498,5.33,0.02,75931,12.8519,5.8576,10.8673,1.03,23218.42,2.24,0.74,18.46,10
?300477,0.839506173,533.4444444,1003,1183,2.44,2705,2340,10,1,10.61,53.86,15.28,15.38,40.77,0.2364,123.24,124,0.2364,0.218,5.08,0.03,24431.39,10.3412,3.9059,9.27,1.65,1952.56,2.58,0.74,16.81,11
?300478,0.465517241,331,1972,992,2.13,1667,1500,5.5,0.55,14.84,51.32,21.37,22.99,67.26,0.271,112.86,114,0.271,0.1531,4.86,0.01,29385.97,4.2132,2.4298,5.7296,0.46,4377.79,1.25,0.92,20.81,11
?300479,0.56097561,58.9,1874,814,1.73,2000,1800,8,0.8,11.02,73.88,15.87,22.96,77.44,0.276,238.75,239,0.276,0.0786,3.22,0.01,17265.46,2.546,1.9667,0.8984,0.13,878.52,1.13,0.74,16.81,13
?300485,0.838235294,387.7,1731,1227,10.81,3000,2700,12,1.2,38.46,45.13,55.38,22.99,67.35,0.3663,221.77,223,0.3663,2.75,4.79,2.32,108094.47,7.1835,6.4664,5.8985,2.02,9955.06,4.11,2.25,36.15,6
?600917,0.444444444,369.5555556,8289,601,4.7,15600,14040,46,4.6,3.25,9.47,4.68,19.12,17.9,0.8767,137.09,296,0.87667,0.13,1.88,0.29,212308,63.8607,28.776,28.4373,1.85,70375.38,4.29,0.13,6.62,8
?600958,0.259259259,3877.125,0,1317,100.3,100000,70000,300,30,10.03,16.9,14.44,22.98,76.17,1.6235,80.32,237,1.6235,0.5941,4.29,0.02,978747.4,1075.3012,186.255,54.996,23.59,379610.7,43.83,0.74,13.81,5
?600959,0.451612903,179.8571429,4578,1595,31.22,59700,53730,177,17.7,5.47,13.75,7.88,22.98,55.22,1.239,118.58,132,1.239,0.1341,3.63,0.04,470600,150.3056,93.2332,44.0225,8.49,483191.01,10.08,0.33,9.31,19
?601015,0.815789474,338.4444444,1396,131,6.89,12000,10800,36,3.6,6.15,9.01,8.86,22.69,42.32,1.2774,78.87,134,1.28,0.25,4.01,0.11,420000,96.3533,27.6496,33.5677,0.43,34739.21,10.64,0.11,2.85,8
?601016,0.140625,760.25,1586,826,3.3,17778,16000,53,5.3,2.17,10.09,3.12,22.06,11.33,0.7042,171.29,356,0.70419,0.1,1.74,0.22,104062,129.1457,33.8799,5.905,1.32,45340.33,6.84,0.07,3.75,10
?601021,1,304.4285714,2144,663,17.55,10000,9000,40,4,18.16,49.56,26.15,22.96,21.21,0.6524,52.55,127,0.65,0.4,9.8,0.17,175500,107.083,33.2658,55.7569,6.57,27970.26,25.97,2.19,26.42,8
?601069,0.701298701,1410.625,2071,262,4.12,12600,11340,37,3.7,3.57,21.23,5.14,22.31,48.39,0.7598,70.81,92,0.76,0.23,2.32,0.1,140021.03,23.0067,11.6017,6.2761,0.48,1705.67,4.68,0.74,16.81,12
?601198,0.555555556,1754.117647,1813,636,0,50000,45000,150,15,9.18,22.11,13.22,22.97,76.88,1.4416,76.84,236,1.4416,0.2196,3.71,0.03,447377,426.0715,74.3531,25.9777,10.41,132475,24.97,0.52,15.43,7
?601211,1,3640.444444,2593,2364,296.64,152500,106750,457,45.7,19.71,17.4,28.38,22.99,50.79,1.5742,55.94,121,1.5742,0.8929,6.89,0.14,122696.62,3193.0245,472.9867,178.816,71.72,121954.43,222.59,0.74,18.04,1
?601225,0.5,257.3333333,2290,0,98.33,100000,15000,150,15,4,4.6,4.55,6.23,7.56,4.8702,24.02,174,4.8701694,30.53301928,3.36,17.77,1725100,541.836,272.694,9.27,82.59,517497.6,60.64,0.61,27.14,1
?601368,0.62962963,467.1818182,2242,937,8.71,14700,13230,44,4.4,6.43,13.05,9.26,22.96,45.23,0.2955,111.71,115,0.2955,0.1443,2.57,2.32,93076.98,66.0474,15.6918,2.2821,0.55,17725.22,6.84,0.74,16.81,10
?601579,0.538461538,1151.75,7650,151,3.76,10000,9000,40,4,4.43,11.7,6.38,14.42,12.88,0.4914,143.39,373,0.49142625,0.27,3.16,0.26,64202,20.688,9.701,9.3381,1.25,25341.93,3.39,0.41,13.94,7
?601689,0.8,406.75,2135,0,13.93,12910,11619,38,3.8,11.37,25.02,16.37,19.81,20.93,1.1352,38.38,46,1.1352,0.4833,2.84,0.09,139253,25.3698,15.0027,27.3686,4,19201.08,6.48,0.77,26.32,5
?601968,0.185185185,226.1111111,3111,1305,5.89,20833,18750,62,6.2,3.08,8.75,4.44,22.93,64.33,0.453,153.51,150,0.453,0.1077,2.19,0.02,84444.67,48.5553,14.9146,9.27,1.65,37199.79,3.21,0.74,16.81,11
?601969,0.3,2715.933333,1819,125,17.6,18667,16800,56,5.6,10.34,11.47,14.89,19.88,37.42,1.797,31.32,90,1.8,0.58,1.61,0.2,177858.78,43.2014,27.3518,13.3792,3.19,1705.67,4.68,0.74,16.81,4
?601985,0.421875,1024.333333,4936,9512,133.76,389100,272370,1167,116.7,3.39,6.75,4.88,22.29,22.32,1.6319,137.19,193,21,0.3535,1.92,0.02,15859700,2299.3882,487.6167,9.27,1.65,379422.4,65.81,0.74,16.81,11
?603005,0.610169492,579.3157895,1706,814,6.67,5667,4533,22,2.2,19.16,30.96,27.59,33.76,46.73,1.3187,133.79,383,1.31869551,7.753339031,3.53,6.61,66735.96,8.163,6.695,1.9853,0.72,18375.03,2.64,0.38,10.45,4
?603006,0.95,296.75,6615,736,2.5,2000,1800,8,0.8,9.93,45.87,14.3,13.43,13.43,0.4366,331.65,637,0.437,0.07544,5.53,0.6,25000,4.777,3.317,4.0499,0.603,0.2441,2.2829,1,19.99,10
?603009,0.675,300.3333333,3314,814,1.5,2667,2400,10,1,7.01,30.75,10.09,19.47,13.5,0.2809,313.31,519,0.28085352,0.2062326,3.12,2.32,15000,6.667,2.583,5.3111,0.41,1297.59,1.47,0.51,17.85,9
?603010,0.945578231,563.1176471,2303,814,2.51,2500,2250,10,1,11.7,17.46,16.85,22.76,32.31,0.4921,122.45,183,0.49213,0.17,3.21,0.22,33482.28,5.5917,2.4049,3.4681,0.23,5149.58,0.97,0.31,9.07,5
?603011,0.536,126.9090909,1663,814,1.62,4500,4050,18,1.8,4.26,9.46,6.13,22.42,43.41,0.5472,161.88,196,0.55,0.12,2.92,2.32,33570,8.5713,3.9282,2.1973,0.12,9731.76,1.46,0.09,3.02,19
?603012,0.683333333,105.2,1900,0,10.07,7960,7164,31,3.1,13.56,20.83,19.53,22.96,43.89,1.2202,36.38,40,1.2202,0.5182,4.78,0.12,100725,20.3513,11.9887,9.8165,1.34,24981.07,5.99,0.54,11.32,4
?603015,0.648148148,202.0952381,44379,814,4.79,5010,4509,20,2,10.6,23.99,15.26,22.97,31.52,0.7136,73.35,86,0.7136,0.2601,3.5,2.32,53732.66,7.2023,5.3766,4.5705,0.94,18532.57,1.93,0.63,17.91,5
?603017,0.786516854,234.8,1567,814,4.17,1500,1350,6,0.6,29.97,34.08,43.16,22.88,42.78,0.5467,34.06,47,0.75298,0.56,7.74,0.21,77672,22.288,7.5622,2.541,0.39,18500.28,4.54,0.5,5.31,3
?603018,1,244.6,1598,814,7.77,2600,2340,10,1,32.26,27.66,46.45,22.88,39.44,0.753,96.28,185,0.75298,0.2,9.69,2.32,77672,23.335,7.172,11.4588,1.499,1.85,4.1462,1.92,23.35,4
?603019,0.829268293,46.4,4008,138,3.97,7500,6750,30,3,5.29,33.82,7.62,22.98,50.3,0.5242,259.9,378,0.52,0.08,3.29,0.09,34850,22.3443,7.5185,10.4465,0.24,12131.41,3.64,0.1,3.22,22
?603020,1,327.1,2013,814,7.57,4000,3600,12,1.2,20.47,20.65,29.48,22.94,41.49,1.1603,60.23,77,1.1603,0.2646,7.07,0.06,75740,10.7807,8.6099,12.6898,1.28,25364.86,4.45,0.74,15.52,4
?603021,0.729166667,282,6292,814,1.93,2640,2376,10,1,8.73,33.02,12.57,22.97,30.86,0.4677,90.49,94,0.4677,0.2062,6.11,0.17,46315.13,15.2013,5.4597,7.0514,0.63,4447.4,3.39,0.73,12.38,8
?603022,0.703703704,191.7272727,3095,814,2.53,2000,1800,8,0.8,14.31,49.1,20.61,22.98,80.31,0.3608,144.55,149,0.947,2.75,4.79,2.32,122696.62,3.651,2.272,4.2145,0.5179,0.2122,1.3601,0.863,25.72,15
?603023,0.8375,474.1111111,2586,814,2.17,2000,1800,8,0.8,13.25,51,19.08,14.46,71.8,0.2644,221.98,223,0.2644,0.1048,2.67,0.05,21667,2.238,1.6039,2.0262,0.85,2995.04,0.4,1.41,41.09,15
?603025,0.814814815,353.5555556,2915,608,5.18,5100,4590,15,1.5,11.17,30.96,16.08,22.98,66.04,0.6184,81.01,93,0.6184,0.1984,2.29,0.13,51825.9,10.1102,9.2384,6.6352,2.18,181.16,4.18,0.55,26.44,9
?603030,0.202247191,295.2,866,814,3.6,4000,3600,16,1.6,9.85,24.94,14.18,22.97,32.07,0.8299,57.27,83,0.8299,0.3316,3.52,0.08,53800.04,16.4001,4.2358,18.118,0.77,2756.16,2.52,0.74,19.62,5
?603066,0.541666667,4223.888889,1725,814,2.68,2500,2250,10,1,12.43,40.87,17.9,20.98,85.02,0.2574,141.8,143,0.2574,0.1355,5.33,0.02,26814.6,5.5825,3.9948,4.7435,0.61,12655.1,1.65,0.82,16.73,10
?603088,0.192,120.2666667,1630,814,1.37,2000,1800,8,0.8,8.57,37.06,12.34,22.91,38.44,0.448,210.32,261,0.45,0.09,4.95,0.11,24070,4.9299,2.9681,1.113,0.2,11921.35,1.02,0.33,6.76,14
?603099,0.5,13520.2,2574,882,2.7,6667,6000,25,2.5,4.54,17.63,6.54,20.25,18.32,0.3683,238.85,487,0.36828,0.11,2.19,0.36,42112.32,4.791,4.38,2.3315,0.62,7738.41,1.31,0.31,15.26,10
?603100,0.611111111,294.4285714,1836,126,6.26,10000,9000,40,4,6.72,12.58,9.68,21,40.89,0.8948,132.72,328,0.89476678,0.19139855,3.36,0.24,62586,33.428,10.108,31.8722,1.48,17926.56,4.67,0.48,12.84,6
?603108,0.914285714,1930.333333,1171,814,3.61,2360,2124,8,0.8,17,83.5,24.48,22.97,53.78,0.2799,252.19,255,0.2799,0.0702,6.74,0.04,58192.27,10.8489,4.7563,13.585,0.75,10130.97,2.84,1.07,17.11,14
?603111,0.9375,841.4,1496,0,4.5,7230,6507,28,2.8,6.89,31.39,9.92,18.62,28.53,0.6514,125.01,343,0.65140032,0.161701557,1.98,0.26,96124.7,13.688,4.458,10.4144,1.17,1295.08,1.52,0.54,28.04,7
?603118,0.953846154,112,1517,814,8.46,7500,6750,30,3,11.95,35.17,17.21,19.27,53.19,0.9299,67.62,90,0.9299,0.2793,5.97,0.08,84624.2,35.7174,13.4333,38.7883,1.61,58637.54,4.96,0.72,12.78,6
?603126,0.25,185.5555556,1858,212,2.51,8000,7200,16,1.6,3.46,11.05,4.98,21.63,33.85,0.85,189.28,394,0.84998527,0.11894319,3.14,0.37,100949.84,20.157,10.271,10.5977,0.91,14603.02,4.68,0.28,9.36,10
?603158,0.9,401.6,1541,814,3.37,2667,2400,10,1,14.53,40.09,20.92,17.51,21.05,0.9024,53.24,57,0.9024,0.3624,4.33,0.12,33746.2,5.8123,3.569,5.5244,0.92,2768.77,2.2,1.12,29.26,5
?603168,0.941176471,375.2,1285,814,3.07,1635,1472,6,0.6,21.85,40.3,31.46,14.05,33.53,0.7623,285.09,511,0.76228515,0.10094462,7.21,0.26,30673,5.976,3.533,6.2814,1.04,4062.79,2.31,2.12,33.62,10
?603169,0.1,67.1875,3755,139,1.3,10000,9000,40,4,1.68,12.22,2.42,21.73,35.47,0.614,231.49,296,0.61402,0.1,1.65,0.2,39100,38.0446,8.0979,7.1164,0.37,1496.45,2.79,0.08,4.73,15
?603188,0.294117647,635.3846154,2916,206,13.55,7200,6480,21,2.1,20.49,17.4,29.51,22.75,30.75,1.2142,67.59,238,1.21418,0.25,5.23,0.26,135534,25.2175,11.2953,14.2179,3.95,18158.41,6.47,1.83,37.92,4
?603198,0.692307692,1672.777778,1219,199,8.84,8000,7200,24,2.4,11.8,24.64,16.99,19.4,23.21,0.7002,155.62,156,0.7002,0.105,3.55,0.04,92612.29,38.8526,25.5609,29.5895,4.87,46006.82,12.54,0.68,20.7,9
?603222,0.264705882,177.5,6804,814,3.78,4000,3600,16,1.6,7.36,26.39,10.6,22.96,42.76,0.5392,66.32,79,0.5392,0.2849,3.56,0.12,37764,6.3004,4.4161,4.8831,0.58,14800.86,1.56,0.74,12.33,9
?603227,0.081632653,680.5,4531,838,3.7,8235,7412,32,3.2,4.98,18.32,7.17,22.95,54.18,0.2977,173.79,176,0.2977,2.75,3.31,2.32,70104.14,17.2986,10.5248,9.0932,1.3,36901.23,1.53,0.74,10.39,17
?603268,0.8125,285.25,1564,814,2.18,2200,1980,8,0.8,11.66,43.05,16.79,22.86,25.29,0.5891,35.78,40,0.5891,0.5208,4.39,0.14,23668,3.7767,2.8953,3.0694,0.49,4769.55,1.6,0.74,18.09,6
?603288,0.923076923,208.6842105,1984,0,18.57,7485,4491,14,1.4,51.25,30.26,66.41,31.9,48.5,2.7662,149.8,598,2.76615717,18.83018868,5.31,12.55,185694.67,48.976,37.756,44.0266,8.64,133672,15.12,1.22,24,1
