105.026179981,163.800276255,192.841756925,163.483221909,178.681468973,188.741611821,0.559613767586,0.836130353027,0.556594955076,0.701304084428,0.797091085818
185.505124903,227.117339974,1007.92577526,223.107264088,212.656553855,314.117220512,0.224318412188,4.43341201915,0.202701349646,0.146364845532,0.693307506601
167.809524869,199.020088022,1145.53736306,185.188678166,210.286794363,214.871585352,0.18598803124,5.82641443602,0.103564760763,0.253127881314,0.280449280337
71.9567912007,143.920269325,192.841756925,146.32712821,145.116278663,306.905435354,1.00009292971,1.67996604222,1.03354159863,1.01671414527,3.26513509334
180.68996567,228.37974691,669.189559995,226.208049528,235.862966675,254.292706092,0.26393154187,2.70352364346,0.251912626629,0.305346236576,0.407342710754
1461.84669106,508.758378333,1463.10256363,480.291575466,516.323290275,585.652916496,0.65197555842,0.000859100050206,0.671448737818,0.646800657394,0.599374599214
303.307690355,269.820322091,2257.01557171,253.699043455,268.259306668,616.484066406,0.110407250882,6.44133974668,0.163558816599,0.115553890657,1.03253687925
83.250001107,138.926962464,34.05915442,140.630137727,178.324264734,198.247135818,0.668792319716,0.590881033428,0.689250881165,1.14203318153,1.38134694512
219.487179562,185.025340986,192.841756925,175.650682191,187.566515366,193.702234857,0.157010713083,0.121398537673,0.199722359448,0.145432932617,0.117478135882
117.058220574,155.153295898,34.05915442,147.121359046,156.491713948,172.46708983,0.325436993122,0.709040900732,0.256822103778,0.33687077406,0.473344537312
527.892719331,337.206073251,1642.24190982,329.460674238,319.159287436,321.275189854,0.361222345179,2.11093873751,0.375894642654,0.395408809879,0.391400604537
233.956096114,323.996176654,1327.00319196,307.518364013,298.494445087,515.77582738,0.38485887752,4.67201801535,0.314427660237,0.275856667318,1.20458383409
561.304736829,414.778589891,1987.08515101,424.89341705,377.035913244,634.054709037,0.261045626955,2.54011826487,0.243025420648,0.328286599942,0.129608691027
517.499997948,451.139261423,1621.88516613,451.51050456,463.408883482,550.4398221,0.128233307803,2.13407762815,0.127515929757,0.104523893101,0.0636518343628
